Date,Price
2009-04-06,9.140738
2009-04-07,9.031149
2009-04-08,9.053565
2009-04-09,9.203005
2009-04-13,9.248584
2009-04-14,9.38831
2009-04-15,9.143229
2009-04-16,9.501885
2009-04-17,9.614463
2009-04-20,9.6177
2009-04-21,9.369132
2009-04-22,9.508111
2009-04-23,9.651574
2009-04-24,9.61521
2009-04-27,9.572619
2009-04-28,9.557925
2009-04-29,9.613217
2009-04-30,9.857053
2009-05-01,9.838871
2009-05-04,9.917078
2009-05-05,9.962159
2009-05-06,10.131774
2009-05-07,10.064775
2009-05-08,10.033641
2009-05-11,10.032396
2009-05-12,10.211973
2009-05-13,9.815459
2009-05-14,9.683703
2009-05-15,9.740988
2009-05-18,9.8314
2009-05-19,9.865522
2009-05-20,10.014712
2009-05-21,9.870503
2009-05-22,9.879469
2009-05-26,9.762159
2009-05-27,10.103131
2009-05-28,10.178847
2009-05-29,10.264277
2009-06-01,10.429159
2009-06-02,10.616457
2009-06-03,10.61023
2009-06-04,10.841862
2009-06-05,11.0852
2009-06-08,10.94647
2009-06-09,10.923556
2009-06-10,10.865025
2009-06-11,10.753942
2009-06-12,10.63165
2009-06-15,10.49815
2009-06-16,10.443605
2009-06-17,10.365896
2009-06-18,10.353194
2009-06-19,10.416207
2009-06-22,10.384825
2009-06-23,10.128287
2009-06-24,10.180342
2009-06-25,10.137004
2009-06-26,10.30338
2009-06-29,10.61023
2009-06-30,10.560417
2009-07-01,10.565398
2009-07-02,10.346469
2009-07-06,10.124551
2009-07-07,10.167888
2009-07-08,9.962658
2009-07-09,10.115086
2009-07-10,10.201263
2009-07-13,10.365398
2009-07-14,10.553194
2009-07-15,10.701389
2009-07-16,10.876233
2009-07-17,10.784577
2009-07-20,10.706868
2009-07-21,10.733269
2009-07-22,10.660044
2009-07-23,10.67698
2009-07-24,10.854564
2009-07-27,11.109359
2009-07-28,10.98383
2009-07-29,10.889932
2009-07-30,11.02393
2009-07-31,11.207492
2009-08-03,11.176607
2009-08-04,11.192299
2009-08-05,11.35743
2009-08-06,11.315088
2009-08-07,11.34921
2009-08-10,11.33601
2009-08-11,11.299397
2009-08-12,11.342735
2009-08-13,11.510605
2009-08-14,11.526297
2009-08-17,11.24535
2009-08-18,11.085947
2009-08-19,10.958674
2009-08-20,11.257803
2009-08-21,11.595039
2009-08-24,11.64012
2009-08-25,11.684454
2009-08-26,11.774865
2009-08-27,11.670755
2009-08-28,11.687692
2009-08-31,11.451826
2009-09-01,11.449086
2009-09-02,11.352946
2009-09-03,11.352946
2009-09-04,11.396533
2009-09-08,11.563906
2009-09-09,11.433644
2009-09-10,11.622685
2009-09-11,11.716085
2009-09-14,11.718825
2009-09-15,11.832648
2009-09-16,11.950208
2009-09-17,12.218452
2009-09-18,12.372873
2009-09-21,12.147966
2009-09-22,12.476236
2009-09-23,12.472749
2009-09-24,12.465028
2009-09-25,12.311105
2009-09-28,12.324804
2009-09-29,12.441616
2009-09-30,12.453322
2009-10-01,12.278975
2009-10-02,12.04834
2009-10-05,12.145725
2009-10-06,12.246597
2009-10-07,12.428415
2009-10-08,12.940745
2009-10-09,12.868018
2009-10-12,13.036635
2009-10-13,13.060795
2009-10-14,13.261792
2009-10-15,13.293921
2009-10-16,13.632153
2009-10-19,13.765653
2009-10-20,13.739501
2009-10-21,13.696412
2009-10-22,13.698654
2009-10-23,13.829414
2009-10-26,13.841867
2009-10-27,13.722814
2009-10-28,13.645603
2009-10-29,13.524557
2009-10-30,13.698654
2009-11-02,13.37686
2009-11-03,13.20077
2009-11-04,13.469513
2009-11-05,13.536512
2009-11-06,13.641867
2009-11-09,13.834395
2009-11-10,14.015716
2009-11-11,14.208742
2009-11-12,14.185828
2009-11-13,14.179103
2009-11-16,14.32132
2009-11-17,14.318082
2009-11-18,14.362416
2009-11-19,14.290685
2009-11-20,14.184334
2009-11-23,14.358431
2009-11-24,14.508618
2009-11-25,14.605505
2009-11-27,14.2466
2009-11-30,14.461545
2009-12-01,14.648344
2009-12-02,14.719826
2009-12-03,14.671009
2009-12-04,14.770138
2009-12-07,14.55071
2009-12-08,14.533027
2009-12-09,14.632653
2009-12-10,14.705879
2009-12-11,14.811483
2009-12-14,14.82817
2009-12-15,14.777112
2009-12-16,14.909117
2009-12-17,14.855319
2009-12-18,14.845107
2009-12-21,14.884459
2009-12-22,14.977361
2009-12-23,15.03116
2009-12-24,15.266029
2009-12-28,15.483464
2009-12-29,15.560177
2009-12-30,15.404759
2009-12-31,15.560426
2010-01-04,15.61522
2010-01-05,15.620949
2010-01-06,15.588072
2010-01-07,15.178109
2010-01-08,14.744733
2010-01-11,15.05507
2010-01-12,14.885456
2010-01-13,14.358431
2010-01-14,14.542989
2010-01-15,14.778108
2010-01-19,14.475741
2010-01-20,14.594795
2010-01-21,14.531532
2010-01-22,14.0598
2010-01-25,13.613722
2010-01-26,13.399027
2010-01-27,13.481219
2010-01-28,13.561418
2010-01-29,13.411979
2010-02-01,13.315092
2010-02-02,13.324058
2010-02-03,13.167395
2010-02-04,13.374868
2010-02-05,13.160671
2010-02-08,13.262788
2010-02-09,13.438131
2010-02-10,13.301891
2010-02-11,13.283211
2010-02-12,13.274494
2010-02-16,13.37163
2010-02-17,13.499401
2010-02-18,13.388317
2010-02-19,13.462788
2010-02-22,13.632651
2010-02-23,13.524308
2010-02-24,13.29965
2010-02-25,13.12879
2010-02-26,13.136262
2010-03-01,13.180596
2010-03-02,13.33701
2010-03-03,13.508367
2010-03-04,13.611481
2010-03-05,13.981344
2010-03-08,14.066774
2010-03-09,13.943985
2010-03-10,14.041369
2010-03-11,14.302889
2010-03-12,14.648593
2010-03-15,14.114097
2010-03-16,13.9933
2010-03-17,14.154446
2010-03-18,14.06528
2010-03-19,13.947721
2010-03-22,13.850834
2010-03-23,13.873997
2010-03-24,13.586823
2010-03-25,13.923312
2010-03-26,14.078979
2010-03-29,14.02244
2010-03-30,14.018206
2010-03-31,14.073499
2010-04-01,14.230411
2010-04-05,14.219203
2010-04-06,14.183337
2010-04-07,14.129539
2010-04-08,14.030411
2010-04-09,14.134271
2010-04-12,14.130784
2010-04-13,14.259801
2010-04-14,14.696414
2010-04-15,14.748967
2010-04-16,14.02244
2010-04-19,13.667521
2010-04-20,13.802515
2010-04-21,13.859551
2010-04-22,13.748467
2010-04-23,13.630161
2010-04-26,13.573374
2010-04-27,13.174369
2010-04-28,13.252825
2010-04-29,13.284457
2010-04-30,13.228666
2010-05-03,13.113348
2010-05-04,13.113846
2010-05-05,12.47773
2010-05-06,12.671255
2010-05-07,12.452575
2010-05-10,12.801268
2010-05-11,12.843609
2010-05-12,12.753198
2010-05-13,12.864282
2010-05-14,12.69666
2010-05-17,12.622189
2010-05-18,12.702388
2010-05-19,12.360171
2010-05-20,12.081466
2010-05-21,11.68271
2010-05-24,11.973371
2010-05-25,11.660045
2010-05-26,12.006746
2010-05-27,12.078477
2010-05-28,12.2725
2010-06-01,11.965899
2010-06-02,12.121565
2010-06-03,12.331528
2010-06-04,12.446348
2010-06-07,12.42991
2010-06-08,12.150706
2010-06-09,12.135015
2010-06-10,11.964404
2010-06-11,12.017456
2010-06-14,12.315837
2010-06-15,12.031901
2010-06-16,12.357929
2010-06-17,12.53925
2010-06-18,12.515838
2010-06-21,12.450831
2010-06-22,12.201765
2010-06-23,12.126796
2010-06-24,11.946721
2010-06-25,11.881963
2010-06-28,11.770631
2010-06-29,11.542735
2010-06-30,11.331527
2010-07-01,11.090679
2010-07-02,10.999272
2010-07-06,11.05855
2010-07-07,10.916831
2010-07-08,11.296408
2010-07-09,11.75494
2010-07-12,11.765151
2010-07-13,12.011229
2010-07-14,12.201267
2010-07-15,12.247344
2010-07-16,11.684205
2010-07-19,11.482212
2010-07-20,11.48271
2010-07-21,12.054816
2010-07-22,12.035637
2010-07-23,11.974367
2010-07-26,12.18159
2010-07-27,12.218701
2010-07-28,12.327294
2010-07-29,12.103384
2010-07-30,11.946472
2010-08-02,12.1791
2010-08-03,12.216709
2010-08-04,12.258552
2010-08-05,12.600022
2010-08-06,12.587818
2010-08-09,12.509362
2010-08-10,12.511853
2010-08-11,12.396784
2010-08-12,12.053321
2010-08-13,12.179349
2010-08-16,12.046845
2010-08-17,12.167643
2010-08-18,12.215214
2010-08-19,11.980345
2010-08-20,11.655562
2010-08-23,11.494416
2010-08-24,11.399771
2010-08-25,11.20799
2010-08-26,11.358924
2010-08-27,11.271751
2010-08-30,11.435885
2010-08-31,11.210729
2010-09-01,11.332025
2010-09-02,11.527791
2010-09-03,11.719074
2010-09-07,11.569136
2010-09-08,11.586322
2010-09-09,11.901142
2010-09-10,11.930781
2010-09-13,11.977605
2010-09-14,12.005251
2010-09-15,11.953944
2010-09-16,11.953944
2010-09-17,12.048589
2010-09-20,12.266522
2010-09-21,12.694418
2010-09-22,12.773621
2010-09-23,12.817208
2010-09-24,12.994792
2010-09-27,13.171879
2010-09-28,13.287196
2010-09-29,13.146972
2010-09-30,13.1796
2010-10-01,13.200521
2010-10-04,13.074743
2010-10-05,13.160172
2010-10-06,13.431157
2010-10-07,13.355191
2010-10-08,13.269513
2010-10-11,13.41173
2010-10-12,13.452576
2010-10-13,13.623934
2010-10-14,13.553697
2010-10-15,14.925804
2010-10-18,14.957685
2010-10-19,15.16441
2010-10-20,15.146726
2010-10-21,15.230662
2010-10-22,15.240873
2010-10-25,15.332281
2010-10-26,15.270263
2010-10-27,15.336764
2010-10-28,15.443364
2010-10-29,15.369143
2010-11-01,15.335768
2010-11-02,15.408993
2010-11-03,15.379853
2010-11-04,15.557686
2010-11-05,15.521322
2010-11-08,15.542244
2010-11-09,15.691186
2010-11-10,15.493925
2010-11-11,15.434647
2010-11-12,15.29243
2010-11-15,15.020699
2010-11-16,14.763662
2010-11-17,14.570387
2010-11-18,14.670013
2010-11-19,14.869266
2010-11-22,14.631906
2010-11-23,14.620449
2010-11-24,14.627921
2010-11-26,14.706377
2010-11-29,14.674247
2010-11-30,14.304384
2010-12-01,14.02244
2010-12-02,14.163412
2010-12-03,14.183088
2010-12-06,14.46005
2010-12-07,14.726551
2010-12-08,14.743986
2010-12-09,14.791558
2010-12-10,14.773127
2010-12-13,14.872255
2010-12-14,14.871508
2010-12-15,14.799528
2010-12-16,14.765904
2010-12-17,14.719826
2010-12-20,14.810736
2010-12-21,14.90837
2010-12-22,15.043613
2010-12-23,15.076988
2010-12-27,15.01223
2010-12-28,14.995045
2010-12-29,14.9938
2010-12-30,14.894173
2010-12-31,14.862791
2011-01-03,14.856315
2011-01-04,15.083962
2011-01-05,14.94573
2011-01-06,15.209989
2011-01-07,15.340251
2011-01-10,15.312605
2011-01-11,15.385083
2011-01-12,15.42593
2011-01-13,15.366652
2011-01-14,15.377362
2011-01-18,15.593053
2011-01-19,15.993054
2011-01-20,15.746229
2011-01-21,15.929791
2011-01-24,15.13253
2011-01-25,15.148221
2011-01-26,15.450338
2011-01-27,15.389566
2011-01-28,15.418956
2011-01-31,15.03365
2011-02-01,15.055817
2011-02-02,15.217959
2011-02-03,15.180101
2011-02-04,15.196789
2011-02-07,15.197038
2011-02-08,15.315842
2011-02-09,15.364161
2011-02-10,15.290189
2011-02-11,15.287449
2011-02-14,15.525307
2011-02-15,15.624436
2011-02-16,15.582344
2011-02-17,15.473252
2011-02-18,15.591559
2011-02-22,15.442866
2011-02-23,15.201272
2011-02-24,15.227673
2011-02-25,15.239379
2011-02-28,15.193053
2011-03-01,15.386826
2011-03-02,14.939005
2011-03-03,15.102891
2011-03-04,15.151459
2011-03-07,14.957685
2011-03-08,14.767896
2011-03-09,14.719826
2011-03-10,14.581346
2011-03-11,14.40152
2011-03-14,14.266526
2011-03-15,13.885454
2011-03-16,14.147223
2011-03-17,14.059302
2011-03-18,14.063287
2011-03-21,14.202266
2011-03-22,14.377858
2011-03-23,14.326052
2011-03-24,14.581096
2011-03-25,14.617211
2011-03-28,14.49741
2011-03-29,14.346227
2011-03-30,14.554944
2011-03-31,14.520573
2011-04-01,14.664036
2011-04-04,14.76964
2011-04-05,14.472753
2011-04-06,14.251083
2011-04-07,14.339502
2011-04-08,14.567647
2011-04-11,14.351208
2011-04-12,14.32132
2011-04-13,14.334023
2011-04-14,14.326052
2011-04-15,13.581344
2011-04-18,13.111355
2011-04-19,13.199276
2011-04-20,13.098404
2011-04-21,13.138006
2011-04-25,13.082215
2011-04-26,13.113846
2011-04-27,13.399774
2011-04-28,13.401269
2011-04-29,13.449588
2011-05-02,13.591556
2011-05-03,13.378106
2011-05-04,13.329289
2011-05-05,13.296661
2011-05-06,13.40351
2011-05-09,13.325054
2011-05-10,13.449588
2011-05-11,13.453075
2011-05-12,13.331032
2011-05-13,13.315341
2011-05-16,13.108616
2011-05-17,12.837631
2011-05-18,13.189064
2011-05-19,13.268516
2011-05-20,13.245353
2011-05-23,12.866772
2011-05-24,12.96067
2011-05-25,12.884954
2011-05-26,12.894169
2011-05-27,12.913597
2011-05-31,13.075988
2011-06-01,13.151704
2011-06-02,13.139998
2011-06-03,13.001268
2011-06-06,13.039624
2011-06-07,13.023435
2011-06-08,12.865029
2011-06-09,12.951455
2011-06-10,12.804007
2011-06-13,12.702388
2011-06-14,12.656311
2011-06-15,12.578602
2011-06-16,12.52331
2011-06-17,12.607245
2011-06-20,12.079722
2011-06-21,12.134268
2011-06-22,12.24037
2011-06-23,12.00824
2011-06-24,11.972126
2011-06-27,11.805749
2011-06-28,12.055314
2011-06-29,12.367145
2011-06-30,12.502886
2011-07-01,12.621193
2011-07-05,13.08346
2011-07-06,13.287694
2011-07-07,13.474494
2011-07-08,13.273996
2011-07-11,13.155191
2011-07-12,13.154693
2011-07-13,13.374868
2011-07-14,13.42767
2011-07-15,14.88172
2011-07-18,14.756937
2011-07-19,14.847847
2011-07-20,14.998283
2011-07-21,14.795294
2011-07-22,15.078233
2011-07-25,15.276739
2011-07-26,15.393551
2011-07-27,15.371882
2011-07-28,15.073252
2011-07-29,15.049341
2011-08-01,15.223439
2011-08-02,15.093426
2011-08-03,14.801271
2011-08-04,14.807
2011-08-05,14.509116
2011-08-08,14.021942
2011-08-09,13.972627
2011-08-10,13.982092
2011-08-11,13.793797
2011-08-12,14.184334
2011-08-15,13.784084
2011-08-16,13.759177
2011-08-17,13.450335
2011-08-18,13.037881
2011-08-19,12.436884
2011-08-22,12.552948
2011-08-23,12.540495
2011-08-24,12.934767
2011-08-25,13.209986
2011-08-26,12.951206
2011-08-29,13.314096
2011-08-30,13.404507
2011-08-31,13.567645
2011-09-01,13.468268
2011-09-02,13.062787
2011-09-06,12.722314
2011-09-07,13.211729
2011-09-08,13.295166
2011-09-09,13.235391
2011-09-12,12.900645
2011-09-13,13.250334
2011-09-14,13.265029
2011-09-15,13.337508
2011-09-16,13.56914
2011-09-19,13.458305
2011-09-20,13.68371
2011-09-21,13.64112
2011-09-22,13.107121
2011-09-23,12.865776
2011-09-26,13.132028
2011-09-27,13.404756
2011-09-28,13.486948
2011-09-29,13.350957
2011-09-30,12.956685
2011-10-03,12.698652
2011-10-04,12.205003
2011-10-05,12.362413
2011-10-06,12.640122
2011-10-07,12.872501
2011-10-10,13.080471
2011-10-11,13.286698
2011-10-12,13.652079
2011-10-13,13.699401
2011-10-14,14.930786
2011-10-17,14.538506
2011-10-18,14.450586
2011-10-19,14.628668
2011-10-20,14.493176
2011-10-21,14.682716
2011-10-24,14.613226
2011-10-25,14.77213
2011-10-26,14.683712
2011-10-27,14.904634
2011-10-28,14.807498
2011-10-31,14.821695
2011-11-01,14.448344
2011-11-02,14.567896
2011-11-03,14.6202
2011-11-04,14.782093
2011-11-07,14.77761
2011-11-08,15.168146
2011-11-09,15.050089
2011-11-10,15.091683
2011-11-11,14.976365
2011-11-14,15.143239
2011-11-15,15.262791
2011-11-16,15.244859
2011-11-17,15.194298
2011-11-18,14.9938
2011-11-21,14.639129
2011-11-22,14.445853
2011-11-23,14.330038
2011-11-25,14.076986
2011-11-28,14.430162
2011-11-29,14.642118
2011-11-30,14.892928
2011-12-01,14.943986
2011-12-02,15.368645
2011-12-05,15.632406
2011-12-06,15.51659
2011-12-07,15.483962
2011-12-08,15.468022
2011-12-09,15.392306
2011-12-12,15.488944
2011-12-13,15.660301
2011-12-14,15.488196
2011-12-15,15.504884
2011-12-16,15.549716
2011-12-19,15.641621
2011-12-20,15.641372
2011-12-21,15.691435
2011-12-22,15.640127
2011-12-23,15.740999
2011-12-27,15.742244
2011-12-28,16.008745
2011-12-29,15.977363
2011-12-30,15.990563
2012-01-03,16.262545
2012-01-04,16.563665
2012-01-05,16.491436
2012-01-06,16.417213
2012-01-09,16.102144
2012-01-10,15.684959
2012-01-11,15.529292
2012-01-12,15.721572
2012-01-13,15.598035
2012-01-17,15.740501
2012-01-18,15.60725
2012-01-19,15.96491
2012-01-20,14.70812
2012-01-23,14.595293
2012-01-24,14.603263
2012-01-25,14.383836
2012-01-26,14.246102
2012-01-27,14.216214
2012-01-30,14.397285
2012-01-31,14.520573
2012-02-01,14.568892
2012-02-02,14.567149
2012-02-03,14.711358
2012-02-06,14.819702
2012-02-07,15.122069
2012-02-08,15.15918
2012-02-09,15.243364
2012-02-10,15.140251
2012-02-13,15.205506
2012-02-14,15.231409
2012-02-15,15.266029
2012-02-16,15.014223
2012-02-17,15.067772
2012-02-21,15.040375
2012-02-22,15.24187
2012-02-23,15.118333
2012-02-24,15.12705
2012-02-27,15.108121
2012-02-28,15.193053
2012-02-29,15.40725
2012-03-01,15.498408
2012-03-02,15.491932
2012-03-05,15.452829
2012-03-06,15.144485
2012-03-07,15.169391
2012-03-08,15.194049
2012-03-09,15.141994
2012-03-12,14.943986
2012-03-13,15.161919
2012-03-14,15.317586
2012-03-15,15.357437
2012-03-16,15.464286
2012-03-19,15.519828
2012-03-20,15.7141
2012-03-21,15.806005
2012-03-22,15.902892
2012-03-23,16.104635
2012-03-26,16.064785
2012-03-27,16.115347
2012-03-28,16.23988
2012-03-29,16.274998
2012-03-30,16.232904
2012-04-02,15.95943
2012-04-03,16.074997
2012-04-04,15.901647
2012-04-05,15.746976
2012-04-09,15.653327
2012-04-10,15.778857
2012-04-11,15.790065
2012-04-12,15.998783
2012-04-13,16.128298
2012-04-16,15.516839
2012-04-17,15.157187
2012-04-18,15.144485
2012-04-19,15.085705
2012-04-20,15.04984
2012-04-23,14.767149
2012-04-24,14.900151
2012-04-25,15.043613
2012-04-26,15.215718
2012-04-27,15.318084
2012-04-30,15.267524
2012-05-01,15.038382
2012-05-02,14.973874
2012-05-03,15.183588
2012-05-04,15.091434
2012-05-07,14.819453
2012-05-08,15.08172
2012-05-09,15.11385
2012-05-10,15.266776
2012-05-11,15.20177
2012-05-14,14.963413
2012-05-15,15.077237
2012-05-16,15.39131
2012-05-17,15.786578
2012-05-18,15.569143
2012-05-21,14.956689
2012-05-22,15.278732
2012-05-23,14.985082
2012-05-24,15.172131
2012-05-25,14.968893
2012-05-29,14.839627
2012-05-30,14.649092
2012-05-31,14.663039
2012-06-01,14.24137
2012-06-04,14.202266
2012-06-05,14.332528
2012-06-06,14.358182
2012-06-07,14.635144
2012-06-08,14.342491
2012-06-11,14.55071
2012-06-12,14.191058
2012-06-13,13.99056
2012-06-14,13.980099
2012-06-15,13.956189
2012-06-18,14.012976
2012-06-19,14.286202
2012-06-20,14.441121
2012-06-21,14.441868
2012-06-22,14.146974
2012-06-25,14.130286
2012-06-26,14.016463
2012-06-27,14.139502
2012-06-28,14.09467
2012-06-29,14.320324
2012-07-02,14.491183
2012-07-03,14.446102
2012-07-05,14.664036
2012-07-06,14.755941
2012-07-09,14.569141
2012-07-10,14.699652
2012-07-11,14.353699
2012-07-12,14.125056
2012-07-13,14.250336
2012-07-16,14.355442
2012-07-17,14.40675
2012-07-18,14.370635
2012-07-19,14.59878
2012-07-20,15.162168
2012-07-23,14.955941
2012-07-24,15.317586
2012-07-25,15.15121
2012-07-26,15.317586
2012-07-27,15.414473
2012-07-30,15.841871
2012-07-31,15.647848
2012-08-01,15.873004
2012-08-02,15.579355
2012-08-03,15.940252
2012-08-06,15.930538
2012-08-07,15.984835
2012-08-08,15.916591
2012-08-09,16.052582
2012-08-10,15.905134
2012-08-13,16.125059
2012-08-14,16.419704
2012-08-15,16.694426
2012-08-16,16.625435
2012-08-17,16.790068
2012-08-20,16.824438
2012-08-21,16.764912
2012-08-22,16.622196
2012-08-23,16.793802
2012-08-24,16.826929
2012-08-27,16.512856
2012-08-28,16.562918
2012-08-29,16.871014
2012-08-30,17.042122
2012-08-31,17.036144
2012-09-04,17.049843
2012-09-05,16.936518
2012-09-06,17.084961
2012-09-07,17.43465
2012-09-10,17.677738
2012-09-11,17.383841
2012-09-12,17.170889
2012-09-13,17.262547
2012-09-14,17.673754
2012-09-17,17.636644
2012-09-18,17.628424
2012-09-19,17.870518
2012-09-20,18.044115
2012-09-21,18.236895
2012-09-24,18.206757
2012-09-25,18.755947
2012-09-26,18.676247
2012-09-27,18.927805
2012-09-28,18.783344
2012-10-01,18.905388
2012-10-02,19.058563
2012-10-03,18.822449
2012-10-04,18.997543
2012-10-05,19.195799
2012-10-08,18.953957
2012-10-09,18.92083
2012-10-10,18.477243
2012-10-11,18.752213
2012-10-12,18.726061
2012-10-15,18.479235
2012-10-16,18.434155
2012-10-17,18.529299
2012-10-18,18.817966
2012-10-19,17.573629
2012-10-22,16.961674
2012-10-23,16.737514
2012-10-24,17.105883
2012-10-25,16.936518
2012-10-26,16.849344
2012-10-31,16.933031
2012-11-01,16.924065
2012-11-02,17.304888
2012-11-05,17.048597
2012-11-06,17.073006
2012-11-07,16.811985
2012-11-08,16.692432
2012-11-09,16.305134
2012-11-12,16.531784
2012-11-13,16.513105
2012-11-14,16.454823
2012-11-15,16.189318
2012-11-16,16.089443
2012-11-19,16.331285
2012-11-20,16.675247
2012-11-21,16.662296
2012-11-23,16.686705
2012-11-26,16.598783
2012-11-27,16.442619
2012-11-28,16.637886
2012-11-29,17.130291
2012-11-30,17.218212
2012-12-03,17.490442
2012-12-04,17.310118
2012-12-05,17.239134
2012-12-06,17.125559
2012-12-07,17.310118
2012-12-10,17.070765
2012-12-11,17.185583
2012-12-12,17.415474
2012-12-13,17.831163
2012-12-14,17.413979
2012-12-17,17.571636
2012-12-18,17.848101
2012-12-19,17.950466
2012-12-20,18.013979
2012-12-21,17.782597
2012-12-24,17.796045
2012-12-26,17.635647
2012-12-27,17.612484
2012-12-28,17.476744
2012-12-31,17.43465
2013-01-02,17.918339
2013-01-03,18.055573
2013-01-04,18.165413
2013-01-07,18.317591
2013-01-08,18.319834
2013-01-09,18.238388
2013-01-10,18.501402
2013-01-11,18.48073
2013-01-14,18.356195
2013-01-15,17.916096
2013-01-16,17.992559
2013-01-17,17.875748
2013-01-18,17.692682
2013-01-22,17.550716
2013-01-23,18.331041
2013-01-24,18.461802
2013-01-25,18.699162
2013-01-28,18.72382
2013-01-29,18.599035
2013-01-30,18.773134
2013-01-31,18.692684
2013-02-01,18.884216
2013-02-04,19.120581
2013-02-05,18.957193
2013-02-06,18.905886
2013-02-07,19.170645
2013-02-08,19.43042
2013-02-11,19.387333
2013-02-12,19.47077
2013-02-13,19.43042
2013-02-14,19.420458
2013-02-15,19.61149
2013-02-19,19.825439
2013-02-20,20.05732
2013-02-21,19.875502
2013-02-22,19.906883
2013-02-25,19.982599
2013-02-26,19.800781
2013-02-27,19.795799
2013-02-28,19.952711
2013-03-01,19.87052
2013-03-04,20.05732
2013-03-05,20.645864
2013-03-06,20.947235
2013-03-07,20.773636
2013-03-08,20.784594
2013-03-11,20.714607
2013-03-12,20.690199
2013-03-13,20.620211
2013-03-14,20.597546
2013-03-15,20.386087
2013-03-18,20.049849
2013-03-19,20.205267
2013-03-20,20.344494
2013-03-21,20.206511
2013-03-22,20.292439
2013-03-25,20.234406
2013-03-26,20.261555
2013-03-27,20.09169
2013-03-28,20.024693
2013-04-01,19.801031
2013-04-02,20.038391
2013-04-03,20.260557
2013-04-04,20.031168
2013-04-05,19.578115
2013-04-08,19.396049
2013-04-09,19.315102
2013-04-10,19.49991
2013-04-11,19.74798
2013-04-12,19.725813
2013-04-15,19.575377
2013-04-16,19.591316
2013-04-17,19.595303
2013-04-18,19.560432
2013-04-19,19.157194
2013-04-22,19.94026
2013-04-23,19.950222
2013-04-24,20.127308
2013-04-25,20.330048
2013-04-26,20.114607
2013-04-29,20.006262
2013-04-30,20.39854
2013-05-01,20.504644
2013-05-02,20.42594
2013-05-03,20.845865
2013-05-06,21.12731
2013-05-07,21.494682
2013-05-08,21.344994
2013-05-09,21.689701
2013-05-10,21.801035
2013-05-13,21.8902
2013-05-14,21.855579
2013-05-15,22.3039
2013-05-16,22.889206
2013-05-17,22.665545
2013-05-20,22.540512
2013-05-21,22.61573
2013-05-22,22.47974
2013-05-23,21.843126
2013-05-24,21.799789
2013-05-28,22.00502
2013-05-29,21.810997
2013-05-30,21.666788
2013-05-31,21.621956
2013-06-03,21.7435
2013-06-04,21.615231
2013-06-05,21.482229
2013-06-06,21.526812
2013-06-07,21.679241
2013-06-10,21.97015
2013-06-11,22.016726
2013-06-12,22.053837
2013-06-13,21.643375
2013-06-14,21.920338
2013-06-17,21.898668
2013-06-18,22.133289
2013-06-19,22.450102
2013-06-20,22.266291
2013-06-21,22.125568
2013-06-24,21.715605
2013-06-25,21.849602
2013-06-26,21.76218
2013-06-27,21.887959
2013-06-28,21.790823
2013-07-01,22.078493
2013-07-02,22.171894
2013-07-03,21.915356
2013-07-05,22.167162
2013-07-08,22.396303
2013-07-09,22.689953
2013-07-10,22.501907
2013-07-11,22.739765
2013-07-12,22.914112
2013-07-15,23.021212
2013-07-16,23.091698
2013-07-17,22.939018
2013-07-18,22.888956
2013-07-19,22.082479
2013-07-22,22.465794
2013-07-23,22.68248
2013-07-24,22.596802
2013-07-25,22.263302
2013-07-26,22.091944
2013-07-29,22.039888
2013-07-30,22.053837
2013-07-31,22.241385
2013-08-01,22.291447
2013-08-02,22.501657
2013-08-05,22.550226
2013-08-06,22.532791
2013-08-07,22.292442
2013-08-08,22.30365
2013-08-09,22.180861
2013-08-12,22.089703
2013-08-13,22.087959
2013-08-14,21.877249
2013-08-15,21.530298
2013-08-16,21.451593
2013-08-19,21.362677
2013-08-20,21.627684
2013-08-21,21.684969
2013-08-22,21.736029
2013-08-23,21.863798
2013-08-26,21.668779
2013-08-27,21.41025
2013-08-28,21.176874
2013-08-29,21.147484
2013-08-30,21.31411
2013-09-03,21.27924
2013-09-04,21.428431
2013-09-05,21.755953
2013-09-06,21.978619
2013-09-09,22.010748
2013-09-10,22.167412
2013-09-11,22.130548
2013-09-12,22.351221
2013-09-13,22.278994
2013-09-16,22.321335
2013-09-17,22.102406
2013-09-18,22.076004
2013-09-19,22.56517
2013-09-20,22.375879
2013-09-23,22.320089
2013-09-24,22.079741
2013-09-25,22.080984
2013-09-26,21.875505
2013-09-27,21.78883
2013-09-30,21.645866
2013-10-01,21.924072
2013-10-02,21.985842
2013-10-03,22.1171
2013-10-04,21.793312
2013-10-07,21.605268
2013-10-08,21.552217
2013-10-09,21.327061
2013-10-10,21.515354
2013-10-11,21.569901
2013-10-14,21.585592
2013-10-15,21.812243
2013-10-16,22.064049
2013-10-17,22.241385
2013-10-18,24.32333
2013-10-21,25.192074
2013-10-22,25.031178
2013-10-23,24.931549
2013-10-24,25.700418
2013-10-25,25.624453
2013-10-28,25.285225
2013-10-29,25.38236
2013-10-30,25.8389
2013-10-31,25.627193
2013-11-01,25.698425
2013-11-04,25.691202
2013-11-05,25.413494
2013-11-06,25.544254
2013-11-07,25.469784
2013-11-08,25.124577
2013-11-11,25.143505
2013-11-12,25.098425
2013-11-13,25.074764
2013-11-14,25.751476
2013-11-15,25.775139
2013-11-18,25.797056
2013-11-19,25.696684
